ISIN,year,reason
JP3885780001,2012,stale_prices
JP3888400003,2012,no_carbon_data
JP3891600003,2012,no_carbon_data
JP3892100003,2012,insufficient_history(8mo) | stale_prices | no_carbon_data
JP3893200000,2012,no_carbon_data
JP3893600001,2012,no_carbon_data
JP3894900004,2012,no_carbon_data
JP3896800004,2012,no_carbon_data
JP3899600005,2012,no_carbon_data
JP3899800001,2012,insufficient_history(2mo) | no_carbon_data
JP3901200000,2012,stale_prices | no_carbon_data
JP3902000003,2012,no_carbon_data
JP3906000009,2012,no_carbon_data
JP3919800007,2012,no_carbon_data
JP3931600005,2012,no_carbon_data
JP3933800009,2012,no_carbon_data
JP3935600001,2012,no_carbon_data
JP3940400009,2012,no_carbon_data
JP3942600002,2012,no_carbon_data
JP3942800008,2012,no_carbon_data
JP3944130008,2012,stale_prices | no_carbon_data
JP3951200009,2012,stale_prices | no_carbon_data
JP3951600000,2012,no_carbon_data
JP3955000009,2012,no_carbon_data
JP3967200001,2012,stale_prices | no_carbon_data
JP3977400005,2012,no_carbon_data
JP3982800009,2012,no_carbon_data
JP3992400006,2012,no_carbon_data
KYG0535Q1331,2012,no_carbon_data
KYG2108Y1052,2012,no_carbon_data
KYG210961051,2012,no_carbon_data
KYG217651051,2012,no_carbon_data
KYG525621408,2012,no_carbon_data
KYG5427W1309,2012,no_carbon_data
KYG548561284,2012,no_carbon_data
KYG9431R1039,2012,no_carbon_data
MU0117U00026,2012,no_carbon_data
NZAIRE0001S2,2012,no_carbon_data
NZSKCE0001S2,2012,no_carbon_data
SG0531000230,2012,no_carbon_data
SG1B51001017,2012,no_carbon_data
SG1J26887955,2012,no_carbon_data
SG1L01001701,2012,no_carbon_data
SG1M31001969,2012,no_carbon_data
SG1M51904654,2012,no_carbon_data
SG1M77906915,2012,no_carbon_data
SG1N31909426,2012,no_carbon_data
SG1P66918738,2012,no_carbon_data
SG1S04926220,2012,no_carbon_data
SG1S76928401,2012,no_carbon_data
SG1S83002349,2012,no_carbon_data
SG1T58930911,2012,no_carbon_data
SG1T75931496,2012,no_carbon_data
SG2B80958517,2012,no_carbon_data
SG9999003735,2012,no_carbon_data
SGXE65760014,2012,insufficient_history(0mo) | no_carbon_data
US89677Q1076,2012,no_carbon_data
AU000000ABC7,2013,no_carbon_data
AU000000ALL7,2013,no_carbon_data
AU000000AMP6,2013,no_carbon_data
AU000000ANN9,2013,no_carbon_data
AU000000BOQ8,2013,no_carbon_data
AU000000BPT9,2013,no_carbon_data
AU000000CGF5,2013,no_carbon_data
AU000000COH5,2013,no_carbon_data
AU000000CPU5,2013,no_carbon_data
AU000000CQR9,2013,no_carbon_data
AU000000CSL8,2013,no_carbon_data
AU000000ELD6,2013,no_carbon_data
AU000000FLT9,2013,no_carbon_data
AU000000GMG2,2013,no_carbon_data
AU000000HIL8,2013,no_carbon_data
AU000000HVN7,2013,no_carbon_data
AU000000IFL2,2013,no_carbon_data
AU000000IGO4,2013,no_carbon_data
AU000000ILU1,2013,no_carbon_data
AU000000IRE2,2013,no_carbon_data
AU000000IVC8,2013,no_carbon_data
AU000000JBH7,2013,no_carbon_data
AU000000MAH3,2013,no_carbon_data
AU000000MGX7,2013,stale_prices | no_carbon_data
AU000000MND5,2013,no_carbon_data
AU000000MTS0,2013,no_carbon_data
AU000000NCM7,2013,no_carbon_data
AU000000PPT9,2013,no_carbon_data
AU000000RHC8,2013,stale_prices | no_carbon_data
AU000000SBM8,2013,no_carbon_data
AU000000SDG6,2013,no_carbon_data
AU000000SEK6,2013,no_carbon_data
AU000000SIG5,2013,no_carbon_data
AU000000SWM4,2013,no_carbon_data
AU000000SXL4,2013,no_carbon_data
AU000000WES1,2013,no_carbon_data
AU000000WOR2,2013,no_carbon_data
AU0000032187,2013,no_carbon_data
AU0000033359,2013,no_carbon_data
BMG2108M2182,2013,no_carbon_data
BMG2178K1009,2013,no_carbon_data
BMG2624N1535,2013,no_carbon_data
BMG4600H1198,2013,no_carbon_data
BMG4639H1227,2013,stale_prices | no_carbon_data
BMG507361001,2013,no_carbon_data
BMG5320C1082,2013,no_carbon_data
BMG668971101,2013,no_carbon_data
BMG8063F1068,2013,no_carbon_data
BMG8403G1033,2013,no_carbon_data
BMG988031446,2013,no_carbon_data
HK0000049939,2013,no_carbon_data
HK0000055878,2013,no_carbon_data
HK0000139300,2013,no_carbon_data
HK0000592854,2013,no_carbon_data
HK0000608585,2013,no_carbon_data
HK0000745908,2013,no_carbon_data
HK0002007356,2013,no_carbon_data
HK0004000045,2013,no_carbon_data
HK0006000050,2013,no_carbon_data
HK0008011667,2013,no_carbon_data
HK0014000126,2013,no_carbon_data
HK0023000190,2013,no_carbon_data
HK0083000502,2013,no_carbon_data
HK0101000591,2013,no_carbon_data
HK0144000764,2013,no_carbon_data
HK0165000859,2013,no_carbon_data
HK0242001243,2013,no_carbon_data
HK0270001396,2013,no_carbon_data
HK0291001490,2013,no_carbon_data
HK0308001558,2013,no_carbon_data
HK0363006039,2013,no_carbon_data
HK0392044647,2013,no_carbon_data
HK0440001847,2013,no_carbon_data
HK0688002218,2013,no_carbon_data
HK0836012952,2013,no_carbon_data
HK2380027329,2013,no_carbon_data
HK2388011192,2013,no_carbon_data
JP3027670003,2013,no_carbon_data
JP3039710003,2013,no_carbon_data
JP3040890000,2013,no_carbon_data
JP3102000001,2013,no_carbon_data
JP3108600002,2013,no_carbon_data
JP3111200006,2013,no_carbon_data
JP3116000005,2013,no_carbon_data
JP3122800000,2013,no_carbon_data
JP3125800007,2013,no_carbon_data
JP3126340003,2013,no_carbon_data
JP3131400008,2013,no_carbon_data
JP3131430005,2013,no_carbon_data
JP3137200006,2013,no_carbon_data
JP3143000002,2013,no_carbon_data
JP3143600009,2013,no_carbon_data
JP3143900003,2013,stale_prices | no_carbon_data
JP3152740001,2013,no_carbon_data
JP3156400008,2013,no_carbon_data
JP3158800007,2013,no_carbon_data
JP3160400002,2013,no_carbon_data
JP3162600005,2013,no_carbon_data
JP3164630000,2013,no_carbon_data
JP3164720009,2013,stale_prices | no_carbon_data
JP3166000004,2013,no_carbon_data
JP3167500002,2013,insufficient_history(27mo) | no_carbon_data
JP3172100004,2013,no_carbon_data
JP3173400007,2013,no_carbon_data
JP3174410005,2013,no_carbon_data
JP3180400008,2013,no_carbon_data
JP3188220002,2013,no_carbon_data
JP3196000008,2013,no_carbon_data
JP3198900007,2013,no_carbon_data
JP3203500008,2013,no_carbon_data
JP3215800008,2013,no_carbon_data
JP3218900003,2013,stale_prices | no_carbon_data
JP3219000001,2013,no_carbon_data
JP3224200000,2013,stale_prices
JP3228600007,2013,no_carbon_data
JP3229400001,2013,no_carbon_data
JP3236200006,2013,no_carbon_data
JP3240400006,2013,no_carbon_data
JP3243600008,2013,no_carbon_data
JP3246400000,2013,no_carbon_data
JP3249600002,2013,no_carbon_data
JP3258000003,2013,no_carbon_data
JP3263000006,2013,no_carbon_data
JP3268950007,2013,no_carbon_data
JP3270000007,2013,no_carbon_data
JP3271400008,2013,no_carbon_data
JP3274400005,2013,no_carbon_data
JP3276400003,2013,no_carbon_data
JP3277800003,2013,no_carbon_data
JP3278600006,2013,no_carbon_data
JP3280200001,2013,no_carbon_data
JP3283650004,2013,no_carbon_data
JP3292200007,2013,no_carbon_data
JP3293200006,2013,no_carbon_data
JP3294460005,2013,stale_prices
JP3300200007,2013,no_carbon_data
JP3305530002,2013,no_carbon_data
JP3305800009,2013,no_carbon_data
JP3305990008,2013,insufficient_history(0mo) | no_carbon_data
JP3320800000,2013,no_carbon_data
JP3326410002,2013,no_carbon_data
JP3336000009,2013,no_carbon_data
JP3336600006,2013,no_carbon_data
JP3347200002,2013,no_carbon_data
JP3350800003,2013,no_carbon_data
JP3351100007,2013,stale_prices | no_carbon_data
JP3351500008,2013,no_carbon_data
JP3352000008,2013,no_carbon_data
JP3352400000,2013,no_carbon_data
JP3357200009,2013,no_carbon_data
JP3358000002,2013,no_carbon_data
JP3358200008,2013,no_carbon_data
JP3381000003,2013,no_carbon_data
JP3385980002,2013,no_carbon_data
JP3386030005,2013,no_carbon_data
JP3388200002,2013,no_carbon_data
JP3389900006,2013,no_carbon_data
JP3396350005,2013,stale_prices | no_carbon_data
JP3397200001,2013,no_carbon_data
JP3398000004,2013,stale_prices | no_carbon_data
JP3399400005,2013,no_carbon_data
JP3400900001,2013,no_carbon_data
JP3401400001,2013,no_carbon_data
JP3404200002,2013,no_carbon_data
JP3404600003,2013,no_carbon_data
JP3405400007,2013,no_carbon_data
JP3407200009,2013,no_carbon_data
JP3409000001,2013,no_carbon_data
JP3411000007,2013,no_carbon_data
JP3415400005,2013,no_carbon_data
JP3419050004,2013,no_carbon_data
JP3421800008,2013,no_carbon_data
JP3425000001,2013,no_carbon_data
JP3436100006,2013,no_carbon_data
JP3436120004,2013,stale_prices | no_carbon_data
JP3459600007,2013,no_carbon_data
JP3463000004,2013,no_carbon_data
JP3485800001,2013,no_carbon_data
JP3486800000,2013,stale_prices | no_carbon_data
JP3491000000,2013,no_carbon_data
JP3493400000,2013,no_carbon_data
JP3494600004,2013,no_carbon_data
JP3495000006,2013,no_carbon_data
JP3499800005,2013,no_carbon_data
JP3500610005,2013,stale_prices | no_carbon_data
JP3511800009,2013,no_carbon_data
JP3519400000,2013,no_carbon_data
JP3522200009,2013,no_carbon_data
JP3526600006,2013,no_carbon_data
JP3535800001,2013,stale_prices | no_carbon_data
JP3538800008,2013,no_carbon_data
JP3539250005,2013,stale_prices | no_carbon_data
JP3546800008,2013,no_carbon_data
JP3548610009,2013,no_carbon_data
JP3549600009,2013,no_carbon_data
JP3560800009,2013,no_carbon_data
JP3573000001,2013,no_carbon_data
JP3574200006,2013,no_carbon_data
JP3579800008,2013,no_carbon_data
JP3585800000,2013,no_carbon_data
JP3588600001,2013,no_carbon_data
JP3597800006,2013,no_carbon_data
JP3598600009,2013,no_carbon_data
JP3599000001,2013,no_carbon_data
JP3600200004,2013,no_carbon_data
JP3605400005,2013,no_carbon_data
JP3613000003,2013,no_carbon_data
JP3625000009,2013,no_carbon_data
JP3633400001,2013,no_carbon_data
JP3634200004,2013,no_carbon_data
JP3635000007,2013,no_carbon_data
JP3635400009,2013,no_carbon_data
JP3637300009,2013,no_carbon_data
JP3658850007,2013,insufficient_history(0mo) | no_carbon_data
JP3659000008,2013,no_carbon_data
JP3663900003,2013,no_carbon_data
JP3667600005,2013,no_carbon_data
JP3670800006,2013,no_carbon_data
JP3675600005,2013,no_carbon_data
JP3676800000,2013,no_carbon_data
JP3684400009,2013,no_carbon_data
JP3689500001,2013,no_carbon_data
JP3695200000,2013,stale_prices | no_carbon_data
JP3711200000,2013,stale_prices | no_carbon_data
JP3718800000,2013,no_carbon_data
JP3720800006,2013,no_carbon_data
JP3721400004,2013,no_carbon_data
JP3726200003,2013,no_carbon_data
JP3729000004,2013,insufficient_history(0mo) | no_carbon_data
JP3732200005,2013,no_carbon_data
JP3733400000,2013,no_carbon_data
JP3735400008,2013,stale_prices
JP3738600000,2013,no_carbon_data
JP3742600004,2013,no_carbon_data
JP3753000003,2013,no_carbon_data
JP3756100008,2013,no_carbon_data
JP3756600007,2013,no_carbon_data
JP3762800005,2013,no_carbon_data
JP3765400001,2013,no_carbon_data
JP3766550002,2013,stale_prices | no_carbon_data
JP3768600003,2013,stale_prices | no_carbon_data
JP3769000005,2013,stale_prices
JP3771800004,2013,no_carbon_data
JP3774200004,2013,no_carbon_data
JP3780100008,2013,no_carbon_data
JP3783420007,2013,stale_prices | no_carbon_data
JP3783600004,2013,no_carbon_data
JP3789000001,2013,no_carbon_data
JP3791200003,2013,stale_prices | no_carbon_data
JP3792600003,2013,no_carbon_data
JP3796150005,2013,no_carbon_data
JP3799000009,2013,no_carbon_data
JP3802300008,2013,no_carbon_data
JP3802400006,2013,no_carbon_data
JP3819400007,2013,no_carbon_data
JP3826800009,2013,no_carbon_data
JP3834800009,2013,no_carbon_data
JP3837800006,2013,no_carbon_data
JP3841800000,2013,no_carbon_data
JP3842400008,2013,insufficient_history(0mo) | no_carbon_data
JP3845400005,2013,no_carbon_data
JP3850200001,2013,no_carbon_data
JP3862400003,2013,no_carbon_data
JP3863800003,2013,no_carbon_data
JP3869010003,2013,stale_prices | no_carbon_data
JP3870000001,2013,no_carbon_data
JP3877600001,2013,stale_prices
JP3885400006,2013,no_carbon_data
JP3885780001,2013,stale_prices
JP3891600003,2013,no_carbon_data
JP3892100003,2013,insufficient_history(8mo) | stale_prices
JP3893200000,2013,no_carbon_data
JP3894900004,2013,no_carbon_data
JP3896800004,2013,no_carbon_data
JP3899600005,2013,no_carbon_data
JP3899800001,2013,insufficient_history(2mo) | no_carbon_data
JP3901200000,2013,stale_prices | no_carbon_data
JP3902000003,2013,no_carbon_data
JP3906000009,2013,no_carbon_data
JP3919800007,2013,no_carbon_data
JP3931600005,2013,no_carbon_data
JP3933800009,2013,no_carbon_data
JP3935600001,2013,no_carbon_data
JP3940400009,2013,no_carbon_data
JP3942600002,2013,no_carbon_data
JP3944130008,2013,stale_prices | no_carbon_data
JP3951200009,2013,stale_prices | no_carbon_data
JP3951600000,2013,no_carbon_data
JP3955000009,2013,no_carbon_data
JP3967200001,2013,stale_prices | no_carbon_data
JP3992400006,2013,no_carbon_data
KYG0535Q1331,2013,no_carbon_data
KYG2108Y1052,2013,no_carbon_data
KYG210961051,2013,no_carbon_data
KYG217651051,2013,no_carbon_data
KYG525621408,2013,no_carbon_data
KYG5427W1309,2013,no_carbon_data
KYG548561284,2013,no_carbon_data
KYG9431R1039,2013,no_carbon_data
MU0117U00026,2013,no_carbon_data
NZAIRE0001S2,2013,no_carbon_data
NZSKCE0001S2,2013,no_carbon_data
NZTELE0001S4,2013,no_carbon_data
SG0531000230,2013,no_carbon_data
SG1B51001017,2013,no_carbon_data
SG1J26887955,2013,no_carbon_data
SG1L01001701,2013,no_carbon_data
SG1M31001969,2013,no_carbon_data
SG1M51904654,2013,no_carbon_data
SG1M77906915,2013,no_carbon_data
SG1N31909426,2013,no_carbon_data
SG1P66918738,2013,no_carbon_data
SG1S04926220,2013,no_carbon_data
SG1S76928401,2013,no_carbon_data
SG1S83002349,2013,no_carbon_data
SG1T58930911,2013,no_carbon_data
SG1T75931496,2013,no_carbon_data
SG2B80958517,2013,no_carbon_data
SG9999003735,2013,no_carbon_data
SGXE65760014,2013,insufficient_history(0mo) | no_carbon_data
US89677Q1076,2013,no_carbon_data
